data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
01/05/2021;00:10:00;1;Acidente sem VITIMA;316;BR-101/SC;Sul;Saída de pista;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
01/05/2021;05:25:32;12;Acidente com VITIMA;350;BR-101/SC;Sul;Saída de pista;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
01/05/2021;22:20:00;122;Acidente sem VITIMA;276;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
01/05/2021;22:22:00;123;Acidente sem VITIMA;313;BR-101/SC;Sul;Colisão - Traseira;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
01/05/2021;05:59:00;13;Acidente com VITIMA;378;BR-101/SC;Sul;Capotamento;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
01/05/2021;08:18:00;31;Acidente sem VITIMA;369;BR-101/SC;Norte;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
01/05/2021;12:42:28;62;Acidente sem VITIMA;337;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
01/05/2021;16:32:00;78;Acidente sem VITIMA;256;BR-101/SC;Norte;Queda de moto;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0
01/05/2021;17:34:00;86;Acidente com VITIMA;310;BR-101/SC;Sul;Colisão - Traseira;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
01/05/2021;19:09:56;96;Acidente com VITIMA;295;BR-101/SC;Sul;Queda de moto;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
02/05/2021;18:00:00;110;Acidente com VITIMA;399;BR-101/SC;Sul;Queda de moto;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0
02/05/2021;18:39:00;113;Acidente com VITIMA;458;BR-101/SC;Norte;Outros;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0
02/05/2021;18:42:00;114;Acidente com VITIMA;333;BR-101/SC;Sul;Colisão - Traseira;1;0;0;1;0;0;0;0;0;0;2;0;2;0;0
02/05/2021;23:12:00;134;Acidente com VITIMA;337;BR-101/SC;Norte;Colisão - Traseira;1;0;1;0;0;0;0;0;0;0;2;0;1;1;0
02/05/2021;09:10:14;39;Acidente sem VITIMA;350;BR-101/SC;Norte;;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
02/05/2021;11:11:00;56;Acidente com VITIMA;264;BR-101/SC;Sul;Capotamento;1;0;0;0;0;0;0;1;0;0;0;3;0;0;0
02/05/2021;00:52:00;7;Atropelamento Fatal;309;BR-101/SC;Norte;Atropelamento - Usuário;1;0;0;1;0;0;0;0;0;0;2;0;0;0;1
02/05/2021;15:01:00;83;Acidente com VITIMA;418;BR-101/SC;Norte;Colisão - Lateral;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
02/05/2021;16:11:00;93;Acidente com VITIMA;268;BR-101/SC;Norte;Saída de pista;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
03/05/2021;00:07:13;2;Acidente sem VITIMA;358;BR-101/SC;Norte;Choque Defensa;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
03/05/2021;07:22:00;22;Acidente com VITIMA;328;BR-101/SC;Norte;Colisão - Traseira;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
03/05/2021;07:46:00;31;Acidente sem VITIMA;329;BR-101/SC;Norte;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
04/05/2021;13:13:11;108;Acidente sem VITIMA;272;BR-101/SC;Norte;Colisão - Traseira;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0
04/05/2021;17:08:00;140;Acidente com VITIMA;344;BR-101/SC;Sul;Colisão - Traseira;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0
04/05/2021;18:30:51;146;Acidente sem VITIMA;332;BR-101/SC;Norte;Queda de moto;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
04/05/2021;08:43:00;67;Acidente com VITIMA;335;BR-101/SC;Sul;Colisão - Lateral;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0
05/05/2021;06:50:02;10;Acidente sem VITIMA;330;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
05/05/2021;21:27:51;101;Acidente sem VITIMA;464;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
05/05/2021;06:58:00;11;Acidente com VITIMA;379;BR-101/SC;Sul;Colisão - Transversal;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
05/05/2021;09:22:00;30;Atropelamento;404;BR-101/SC;Norte;;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0
05/05/2021;11:20:00;41;Acidente com VITIMA;327;BR-101/SC;Norte;Colisão - Transversal;2;0;0;0;0;0;0;0;0;0;3;0;1;0;0
05/05/2021;15:06:00;67;Acidente sem VITIMA;341;BR-101/SC;Norte;Colisão - Lateral;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0
05/05/2021;17:54:00;80;Acidente sem VITIMA;419;BR-101/SC;Norte;Colisão - Lateral;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
05/05/2021;18:05:00;82;Acidente sem VITIMA;361;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
05/05/2021;18:51:45;89;Acidente sem VITIMA;325;BR-101/SC;Norte;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
05/05/2021;06:27:00;9;Acidente com VITIMA FATAL;276;BR-101/SC;Norte;Colisão - Traseira;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1
05/05/2021;19:11:00;91;Acidente com VITIMA;435;BR-101/SC;Sul;Queda de moto;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0
05/05/2021;20:49:17;97;Acidente sem VITIMA;380;BR-101/SC;Norte;Outros;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0
06/05/2021;18:01:27;120;Acidente sem VITIMA;357;BR-101/SC;Sul;Saída de pista;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
06/05/2021;18:40:33;121;Acidente sem VITIMA;360;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
06/05/2021;19:20:36;124;Acidente com VITIMA;351;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
06/05/2021;19:54:00;127;Acidente com VITIMA;440;BR-101/SC;Norte;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;2;1;0;0;0
06/05/2021;10:30:51;64;Acidente com VITIMA;247;BR-101/SC;Sul;Queda de moto;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
06/05/2021;11:22:00;70;Acidente com VITIMA;429;BR-101/SC;Sul;Capotamento;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
07/05/2021;20:29:05;126;Acidente sem VITIMA;431;BR-101/SC;Sul;Colisão - Frontal;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
07/05/2021;20:58:21;129;Acidente sem VITIMA;305;BR-101/SC;Norte;Choque com objeto sobre a pista;1;0;0;0;0;0;0;0;0;1;5;0;0;0;0
07/05/2021;05:52:00;13;Acidente sem VITIMA;260;BR-101/SC;Norte;Choque Defensa;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
07/05/2021;13:41:00;77;Acidente com VITIMA;288;BR-101/SC;Sul;Queda de moto;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
08/05/2021;19:09:00;125;Acidente com VITIMA;350;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;4;0;1;0;0
08/05/2021;05:51:49;29;Acidente sem VITIMA;353;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0
08/05/2021;01:16:00;4;Acidente com VITIMA;304;BR-101/SC;Sul;Colisão - Traseira;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0
08/05/2021;07:27:00;40;Acidente sem VITIMA;360;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
08/05/2021;12:31:00;85;Acidente com VITIMA;330;BR-101/SC;Norte;Queda de moto;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
09/05/2021;12:52:00;42;Acidente sem VITIMA;376;BR-101/SC;Sul;Saída de pista;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
09/05/2021;16:15:00;58;Acidente sem VITIMA;336;BR-101/SC;Norte;Colisão - Transversal;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0
09/05/2021;18:35:00;74;Acidente com VITIMA;272;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
09/05/2021;20:01:00;86;Acidente sem VITIMA;360;BR-101/SC;Sul;Colisão - Traseira;1;0;0;1;0;0;0;0;0;0;5;0;0;0;0
10/05/2021;16:43:53;124;Acidente com VITIMA;420;BR-101/SC;Norte;Colisão - Traseira;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0
10/05/2021;17:25:00;131;Acidente com VITIMA;304;BR-101/SC;Sul;Tombamento;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
10/05/2021;21:34:00;150;Acidente sem VITIMA;442;BR-101/SC;Sul;Colisão - Frontal;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0
10/05/2021;09:16:00;69;Acidente com VITIMA;438;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;1;0;2;1;0
10/05/2021;10:45:00;80;Acidente com VITIMA;269;BR-101/SC;Norte;Queda de moto;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
11/05/2021;00:08:51;1;Acidente com VITIMA;364;BR-101/SC;Norte;Colisão - Traseira;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0
11/05/2021;10:38:00;56;Acidente sem VITIMA;245;BR-101/SC;Norte;Saída de pista;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
11/05/2021;11:18:00;61;Acidente sem VITIMA;300;BR-101/SC;Sul;Colisão - Lateral;1;0;0;0;0;0;0;1;0;1;3;0;0;0;0
11/05/2021;17:00:17;92;Acidente com VITIMA;250;BR-101/SC;Norte;Colisão - Lateral;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0
11/05/2021;18:05:00;99;Acidente sem VITIMA;336;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
12/05/2021;04:17:00;15;Acidente com VITIMA;392;BR-101/SC;Sul;Saída de pista;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
12/05/2021;07:18:00;32;Acidente com VITIMA;334;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
12/05/2021;08:02:00;42;Acidente sem VITIMA;359;BR-101/SC;Norte;Saída de pista;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
12/05/2021;09:49:06;68;Acidente sem VITIMA;374;BR-101/SC;Sul;Capotamento;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
13/05/2021;16:16:00;104;Acidente com VITIMA;398;BR-101/SC;Sul;Choque Defensa;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
13/05/2021;17:03:00;111;Acidente com VITIMA;361;BR-101/SC;Norte;Colisão - Traseira;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0
13/05/2021;06:09:17;12;Acidente sem VITIMA;266;BR-101/SC;Norte;Queda de Carga;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
13/05/2021;19:21:00;125;Atropelamento;295;BR-101/SC;Norte;Atropelamento - Usuário;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0
13/05/2021;19:28:00;126;Acidente sem VITIMA;337,7;BR-101/SC;Norte;Colisão - Traseira;1;0;0;0;0;0;0;0;0;1;7;0;0;0;0
13/05/2021;08:20:00;37;Acidente sem VITIMA;334;BR-101/SC;Sul;Colisão - Traseira;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0
13/05/2021;09:25:00;43;Acidente sem VITIMA;360;BR-101/SC;Norte;Colisão - Lateral;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
13/05/2021;11:36:00;60;Acidente com VITIMA;282;BR-101/SC;Sul;Choque com veículo na faixa de rolamento;0;0;0;1;0;0;0;1;0;0;1;1;0;1;0
13/05/2021;02:57:11;7;Acidente sem VITIMA;378;BR-101/SC;Sul;Tombamento;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
13/05/2021;15:37:00;96;Acidente com VITIMA;282;BR-101/SC;Sul;Queda de moto;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
14/05/2021;02:25:48;10;Acidente sem VITIMA;331;BR-101/SC;Norte;Saída de pista;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
14/05/2021;18:09:00;127;Acidente sem VITIMA;331;BR-101/SC;Norte;Engavetamento;5;0;1;0;0;0;0;0;0;1;7;0;0;0;0
14/05/2021;20:04:00;135;Atropelamento Fatal;361;BR-101/SC;Sul;Atropelamento - Morador/Trabalhador/Estudante;1;0;0;1;0;0;0;0;0;1;5;0;0;0;1
14/05/2021;21:08:00;139;Acidente sem VITIMA;259;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
14/05/2021;23:26:00;145;Acidente com VITIMA;426;BR-101/SC;Sul;Queda de moto;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
14/05/2021;07:50:00;39;Acidente sem VITIMA;311;BR-101/SC;Sul;Colisão - Lateral;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0
14/05/2021;11:27:00;67;Acidente com VITIMA;362;BR-101/SC;Sul;Outros;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0
15/05/2021;22:55:20;121;Acidente com VITIMA;373;BR-101/SC;Sul;Saída de pista;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
15/05/2021;15:51:00;73;Acidente com VITIMA;282;BR-101/SC;Ambos;Colisão - Transversal;2;0;0;0;0;0;0;0;0;0;3;1;0;0;0
15/05/2021;17:00:00;84;Acidente com VITIMA;258;BR-101/SC;Norte;Choque Defensa;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
15/05/2021;02:37:19;9;Acidente sem VITIMA;284;BR-101/SC;Norte;Outros;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
15/05/2021;18:08:52;93;Acidente sem VITIMA;275;BR-101/SC;Sul;Queda de moto;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
16/05/2021;05:54:00;14;Acidente sem VITIMA;394;BR-101/SC;Sul;Choque Talude;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
16/05/2021;07:02:00;18;Acidente sem VITIMA;387;BR-101/SC;Norte;Choque Defensa;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
16/05/2021;00:04:00;2;Acidente com VITIMA;335;BR-101/SC;Norte;Colisão - Frontal;2;0;1;0;0;0;0;0;0;0;1;0;3;1;0
16/05/2021;14:48:00;56;Acidente com VITIMA;423;BR-101/SC;Sul;Colisão - Transversal;1;0;0;1;0;0;0;0;0;0;1;1;1;0;0
16/05/2021;18:15:00;80;Acidente sem VITIMA;405;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
16/05/2021;20:09:00;94;Acidente com VITIMA;328;BR-101/SC;Sul;Colisão - Traseira;1;0;0;1;0;0;0;0;0;0;2;1;0;0;0
16/05/2021;20:27:00;98;Acidente sem VITIMA;344;BR-101/SC;Sul;Choque Praça - Submarino;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
17/05/2021;18:07:00;120;Acidente sem VITIMA;417;BR-101/SC;Norte;Colisão - Traseira;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0
17/05/2021;20:18:00;133;Acidente com VITIMA;344;BR-101/SC;Norte;Colisão - Traseira;1;0;0;0;0;0;0;0;0;1;3;1;0;0;0
17/05/2021;08:53:00;44;Acidente com VITIMA;440;BR-101/SC;Norte;Queda de moto;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0
17/05/2021;12:34:06;79;Acidente com VITIMA;415;BR-101/SC;Norte;Queda de moto;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
18/05/2021;15:04:00;109;Acidente com VITIMA;416;BR-101/SC;Norte;Queda de moto;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
18/05/2021;15:54:00;118;Acidente com VITIMA;437;BR-101/SC;Sul;Colisão - Lateral;1;0;0;0;0;0;0;0;0;1;1;0;0;2;0
18/05/2021;18:37:00;129;Acidente com VITIMA;333;BR-101/SC;Norte;Colisão - Lateral;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
18/05/2021;18:50:55;131;Acidente sem VITIMA;334;BR-101/SC;Norte;Colisão - Traseira;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0
18/05/2021;19:29:05;132;Acidente com VITIMA;318;BR-101/SC;Sul;Saída de pista;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
18/05/2021;04:46:27;15;Acidente sem VITIMA;383;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
18/05/2021;13:12:00;91;Acidente sem VITIMA;436;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
19/05/2021;20:28:00;114;Acidente com VITIMA;311;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0
19/05/2021;07:28:00;19;Acidente sem VITIMA;344;BR-101/SC;Norte;;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
19/05/2021;07:34:00;21;Acidente sem VITIMA;328;BR-101/SC;Norte;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
19/05/2021;10:56:04;48;Acidente sem VITIMA;281;BR-101/SC;Ambos;Saída de pista;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
19/05/2021;03:06:09;7;Acidente sem VITIMA;432;BR-101/SC;Norte;Colisão - Traseira;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0
20/05/2021;15:38:31;118;Atropelamento;334;BR-101/SC;Sul;Atropelamento - Usuário;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0
20/05/2021;20:44:36;145;Acidente sem VITIMA;399;BR-101/SC;Norte;Choque Barreira;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0
20/05/2021;07:35:00;35;Acidente com VITIMA;356;BR-101/SC;Norte;Queda de moto;0;0;0;1;0;0;0;1;0;0;1;2;0;0;0
20/05/2021;09:20:00;68;Acidente sem VITIMA;326;BR-101/SC;Sul;Colisão - Traseira;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0
20/05/2021;10:09:00;76;Acidente sem VITIMA;261;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;1;0;0;5;0;0;0;0
20/05/2021;12:15:00;96;Acidente com VITIMA;337;BR-101/SC;Sul;Choque - Arvore;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0
21/05/2021;03:48:06;11;Acidente sem VITIMA;431;BR-101/SC;Norte;Capotamento;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
21/05/2021;18:41:00;119;Acidente com VITIMA;413;BR-101/SC;Sul;Colisão - Frontal;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
22/05/2021;18:21:45;104;Acidente com VITIMA;416;BR-101/SC;Sul;Queda de moto;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
22/05/2021;21:39:00;114;Acidente sem VITIMA;430;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
22/05/2021;22:35:00;116;Acidente sem VITIMA;388;BR-101/SC;Norte;Tombamento;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
22/05/2021;04:51:00;20;Acidente sem VITIMA;368;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
22/05/2021;12:15:00;64;Acidente sem VITIMA;403;BR-101/SC;Norte;Saída de pista;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
23/05/2021;19:41:00;104;Acidente sem VITIMA;381;BR-101/SC;Sul;Colisão - Traseira;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0
23/05/2021;21:21:06;112;Acidente com VITIMA;362;BR-101/SC;Sul;Colisão - Traseira;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
23/05/2021;23:18:00;122;Acidente com VITIMA;377;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0
23/05/2021;04:25:00;14;Acidente com VITIMA;452;BR-101/SC;Norte;Colisão - Traseira;1;0;0;0;1;0;0;0;0;0;3;1;0;0;0
23/05/2021;10:12:00;40;Acidente sem VITIMA;404;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
23/05/2021;01:22:00;6;Acidente sem VITIMA;280;BR-101/SC;Sul;Choque - Poste;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
23/05/2021;15:13:37;70;Acidente sem VITIMA;444;BR-101/SC;Norte;;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
23/05/2021;16:53:00;82;Acidente sem VITIMA;338;BR-101/SC;Sul;Queda de moto;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
23/05/2021;17:53:00;89;Acidente com VITIMA;381;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
24/05/2021;15:41:00;105;Acidente com VITIMA;355;BR-101/SC;Sul;Colisão - Lateral;2;0;0;0;0;0;0;0;0;0;1;2;0;0;0
24/05/2021;17:27:00;119;Acidente sem VITIMA;404;BR-101/SC;Sul;Colisão - Traseira;1;0;0;1;0;0;0;0;0;0;3;0;0;0;0
24/05/2021;17:51:00;123;Acidente sem VITIMA;282;BR-101/SC;Sul;Atropelamento - Morador/Trabalhador/Estudante;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0
24/05/2021;18:43:47;126;Acidente com VITIMA;336;BR-101/SC;Sul;Colisão - Lateral;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0
24/05/2021;12:44:00;88;Acidente sem VITIMA;339;BR-101/SC;Sul;Colisão - Lateral;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
25/05/2021;09:15:28;43;Acidente sem VITIMA;367;BR-101/SC;Norte;Tombamento;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
25/05/2021;15:58:00;82;Acidente sem VITIMA;357;BR-101/SC;Norte;Colisão - Traseira;0;0;0;0;0;0;0;1;0;1;3;0;0;0;0
25/05/2021;18:45:00;93;Acidente com VITIMA;424;BR-101/SC;Norte;Saída de pista;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
25/05/2021;19:45:00;98;Acidente sem VITIMA;457;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;5;0;0;0;0
26/05/2021;17:51:00;102;Acidente sem VITIMA;367;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
26/05/2021;18:48:00;107;Acidente com VITIMA;373;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;2;1;0;0;0
26/05/2021;21:05:00;115;Acidente sem VITIMA;464;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
26/05/2021;05:38:00;14;Acidente com VITIMA;323;BR-101/SC;Sul;Colisão - Traseira;0;0;0;2;0;0;0;0;0;1;2;0;1;0;0
26/05/2021;07:51:00;32;Acidente sem VITIMA;387;BR-101/SC;Norte;Engavetamento;2;0;0;0;0;0;0;2;0;1;5;0;0;0;0
26/05/2021;01:34:00;5;Acidente sem VITIMA;369;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
26/05/2021;09:33:00;51;Acidente sem VITIMA;436;BR-101/SC;Norte;Colisão - Traseira;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
27/05/2021;22:19:00;109;Acidente com VITIMA;268;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0
27/05/2021;22:43:00;111;Acidente sem VITIMA;332;BR-101/SC;Ambos;Choque - Meio Fio;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
27/05/2021;23:39:00;115;Acidente sem VITIMA;390,4;BR-101/SC;Norte;Choque Defensa;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
27/05/2021;07:00:00;17;Acidente sem VITIMA;404;BR-101/SC;Sul;Engavetamento;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0
27/05/2021;07:48:13;25;Acidente com VITIMA;329;BR-101/SC;Ambos;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;3;1;0;0;0
27/05/2021;10:47:00;56;Acidente sem VITIMA;323;BR-101/SC;Norte;Colisão - Traseira;1;0;1;0;0;0;0;0;0;0;3;0;0;0;0
27/05/2021;11:46:00;61;Acidente sem VITIMA;261;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
28/05/2021;19:39:22;115;Acidente com VITIMA;415;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;3;0;1;0;0
28/05/2021;20:14:13;124;Acidente com VITIMA;367;BR-101/SC;Norte;Capotamento;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
28/05/2021;20:23:00;127;Acidente sem VITIMA;352;BR-101/SC;Sul;Saída de pista;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
28/05/2021;22:48:41;143;Acidente sem VITIMA;383;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
28/05/2021;22:55:00;144;Acidente sem VITIMA;390;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0
28/05/2021;23:15:00;145;Acidente sem VITIMA;266;BR-101/SC;Sul;Colisão - Lateral;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0
28/05/2021;23:50:01;148;Acidente sem VITIMA;394;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
28/05/2021;06:37:00;27;Acidente sem VITIMA;410;BR-101/SC;Sul;Saída de pista;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
28/05/2021;07:02:47;30;Acidente sem VITIMA;376;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
28/05/2021;08:45:00;49;Acidente sem VITIMA;298;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
28/05/2021;08:59:00;51;Acidente com VITIMA FATAL;269;BR-101/SC;Sul;Choque - Poste;1;0;1;0;0;0;0;0;0;1;2;0;0;0;1
28/05/2021;01:03:00;6;Acidente sem VITIMA;442;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
28/05/2021;10:42:00;60;Acidente com VITIMA;338;BR-101/SC;Sul;Tombamento;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0
28/05/2021;12:06:00;65;Acidente sem VITIMA;282;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
